,ID,URL,小区名称,城市,区域,片区,参考均价,建筑年代,总栋数,总户数,开发商,物业费,物业公司,建筑类型,地址
0,1611059780988,http://cd.lianjia.com/xiaoqu/1611059780988,恒业星园,成都,金牛,五块石,9480,2008年建成,6栋,795户,新加坡仁恒置地,1.8元/平米/月,成都仁恒物业管理有限公司,塔楼/板楼/塔板结合,(金牛五块石)蓉北商贸大道一段99号
0,1611063172504,http://cd.lianjia.com/xiaoqu/1611063172504,万达SOHO公寓,成都,金牛,金牛万达,10352,2013年建成,4栋,3952户,成都金牛万达广场投资有限公司,1.6元/平米/月,大连万达物业管理有限公司成都分公司,塔楼,(金牛金牛万达)一环路北三1号
0,1611058127619,http://cd.lianjia.com/xiaoqu/1611058127619,锦熙玉苑,成都,金牛,茶店子,9655,2011年建成,3栋,498户,成都中奥华实业有限公司,1.35元/平米/月,四川宝加利置业有限公司,塔楼/板楼,(金牛茶店子)育仁北路11号
0,1611059568349,http://cd.lianjia.com/xiaoqu/1611059568349,一品天下B区,成都,金牛,茶店子,13172,2005年建成,4栋,178户,元亨集团金港房屋开发公司,1.6元/平米/月,成都市金港物业管理有限责任公司 ,板楼,(金牛茶店子)营康西路469号
0,1611063602946,http://cd.lianjia.com/xiaoqu/1611063602946,华侨城纯水岸208区,成都,金牛,华侨城,20288,2010年建成,57栋,384户,成都天府华侨城实业发展有限公司,3.5至4.5元/平米/月,深圳市华侨城物业服务有限公司成都分公司,板楼,(金牛华侨城)华丰路260号
0,1611059505929,http://cd.lianjia.com/xiaoqu/1611059505929,绿杨邨,成都,金牛,花牌坊,9564,2000年建成,5栋,231户,无开发商,1.8元/平米/月,业主自筹物业,板楼/塔板结合,"(金牛花牌坊)观音阁前街2号, 观音阁前街6号"
0,167969784737624,http://cd.lianjia.com/xiaoqu/167969784737624,紫金乐章,成都,金牛,金牛万达,8808,2011年建成,3栋,621户,成都长江紫东企业(集团)股份有限公司,1至1.8元/平米/月,成都万邦物业有限公司,塔板结合,(金牛金牛万达)二环路北三段21号
0,1611047107700,http://cd.lianjia.com/xiaoqu/1611047107700,新桥逸景A区,成都,金牛,金府,7318,2006年建成,20栋,1118户,成都市政建设集团有限责任公司,0.3至3元/平米/月,私人承办物业,塔楼/板楼,(金牛金府)长河路18号
0,1611062694944,http://cd.lianjia.com/xiaoqu/1611062694944,华侨城东岸三期,成都,金牛,华侨城,18232,2011年建成,24栋,222户,成都天府华侨城实业发展有限公司,4.5元/平米/月,深圳市华侨城物业服务有限公司成都分公司,塔板结合,(金牛华侨城)北三环路一段333号
0,1611060195825,http://cd.lianjia.com/xiaoqu/1611060195825,第一园,成都,金牛,五块石,8240,2007年建成,4栋,555户,庆辉房地产开发有限公司,1.2元/平米/月,成都建业物业有限公司,塔楼,(金牛五块石)蓉北商贸大道二段278号
0,3011053393406,http://cd.lianjia.com/xiaoqu/3011053393406,颐园,成都,金牛,抚琴,7842,1995年建成,20栋,508户,无开发商,0.45元/平米/月,街道办事处（委员会）代管物业,板楼,(金牛抚琴小区)营通街53号
0,3011053865620,http://cd.lianjia.com/xiaoqu/3011053865620,金华公寓,成都,金牛,马鞍路,8766,2000年建成,3栋,424户,无开发商,0.5元/平米/月,业主自筹物业,板楼,(金牛马鞍路)星辉西路12号
0,3011053872040,http://cd.lianjia.com/xiaoqu/3011053872040,天合凯旋港,成都,金牛,花牌坊,10086,2008年建成,1栋,853户,成都天合凯旋置业有限公司,2元/平米/月,业主自筹物业,塔板结合,(金牛花牌坊)人民北路一段2号
0,3011056084909,http://cd.lianjia.com/xiaoqu/3011056084909,恒福苑,成都,金牛,金牛万达,8582,2006年建成,4栋,314户,四川关家房地产开发有限公司,1.2元/平米/月,成都顺兴物业管理服务有限公司,板楼,(金牛金牛万达)泰宏街95号
0,1611059884758,http://cd.lianjia.com/xiaoqu/1611059884758,康馨源,成都,金牛,一品天下,10115,2003年建成,5栋,180户,无开发商,1.3元/平米/月,成都银杏物业有限公司,板楼,(金牛一品天下)蜀兴西街36号
0,1611059385538,http://cd.lianjia.com/xiaoqu/1611059385538,筒车巷29号,成都,金牛,花牌坊,9046,2000年建成,12栋,933户,无开发商,0.5元/平米/月,业主自筹物业,板楼,(金牛花牌坊)筒车巷29号
0,1611061079011,http://cd.lianjia.com/xiaoqu/1611061079011,河畔芙蓉,成都,金牛,通惠门,20253,2009年建成,1栋,288户,无开发商,1.2元/平米/月,街道办事处（委员会）代管物业,板楼,(金牛通惠门)实业街88号
0,1611062507899,http://cd.lianjia.com/xiaoqu/1611062507899,润扬金沙30度,成都,金牛,蜀汉路,15008,2013年建成,2栋,321户,四川润扬房地产开发有限公司,2.8元/平米/月,成都孺牛物业服务管理有限公司,塔板结合,(金牛蜀汉路)黄忠路12号
0,3011053934942,http://cd.lianjia.com/xiaoqu/3011053934942,上品优空间,成都,金牛,蜀汉路,7363,2006年建成,1栋,216户, 四川南方实业有限责任公司,1.2元/平米/月,永和金典物业管理公司,塔板结合,(金牛蜀汉路)蜀汉路494号
0,3011053938319,http://cd.lianjia.com/xiaoqu/3011053938319,懋园九里居,成都,金牛,沙湾,10837,2004年建成,2栋,193户,成都市统一建设办公室,1.2元/平米/月,私人承办物业,塔楼/板楼,(金牛沙湾)沙湾东一路10号
0,1611061509327,http://cd.lianjia.com/xiaoqu/1611061509327,金璐天下,成都,金牛,茶店子,9596,2010年建成,2栋,1303户,金港房地产有限责任公司,1.5元/平米/月,成都市金港物业管理有限责任公司 ,塔楼/塔板结合,(金牛茶店子)茶店子西街36号
0,3011056523080,http://cd.lianjia.com/xiaoqu/3011056523080,西体奥林花园,成都,金牛,花牌坊,9345,2003年建成,1栋,180户,无开发商,1元/平米/月,业主自筹物业,塔楼,(金牛花牌坊)西体路2号
0,1611047613861,http://cd.lianjia.com/xiaoqu/1611047613861,金房央座,成都,金牛,营门口,12447,2010年建成,2栋,204户,成都金房集团有限公司,1.2至1.6元/平米/月,四川金房物业服务有限公司,塔楼,(金牛营门口)金房苑横街89号
0,1611041875393,http://cd.lianjia.com/xiaoqu/1611041875393,金府国际,成都,金牛,金府,5281,2011年建成,2栋,1294户,成都广地置业有限公司,2元/平米/月,成都广地物业管理有限公司,板楼,(金牛金府)金府路777号
0,1611041883475,http://cd.lianjia.com/xiaoqu/1611041883475,天府名苑,成都,金牛,九里堤,9754,2002年建成,3栋,1332户,四川名人房地产开发有限责任公司,1.2元/平米/月,四川名人物业管理有限公司,塔板结合,(金牛九里堤)九里堤中路303号
0,1611060952415,http://cd.lianjia.com/xiaoqu/1611060952415,西城星座,成都,金牛,国宾,8170,2007年建成,1栋,252户,成都西星长安铃木汽车销售服务有限公司,1.2元/平米/月,成都仁和春天物业管理有限公司,塔板结合,(金牛国宾)蜀跃东路129号
0,1611061514018,http://cd.lianjia.com/xiaoqu/1611061514018,九里堤北路15号(电子科大),成都,金牛,九里堤,6935,2000年建成,2栋,104户,无开发商,1元/平米/月,私人承办物业,板楼,(金牛九里堤)九里堤北路15号
0,3011054775525,http://cd.lianjia.com/xiaoqu/3011054775525,西城丽景,成都,金牛,高家庄,8314,2000年建成,3栋,666户,无开发商,0.6元/平米/月,业主自筹物业,板楼,(金牛高家庄)黄金东一路
0,1611047337872,http://cd.lianjia.com/xiaoqu/1611047337872,金桔花园二期南苑,成都,金牛,花照壁,8267,2000年建成,6栋,313户,成都和谐房地产,0.5元/平米/月,成都华居物业管理有限公司,板楼/塔板结合,(金牛花照壁)交大路211号
0,1611059755846,http://cd.lianjia.com/xiaoqu/1611059755846,永陵路29号,成都,金牛,通惠门,9016,2000年建成,6栋,343户,无开发商,0.5至2元/平米/月,街道办事处（委员会）代管物业,塔板结合,(金牛通惠门)永陵路29号
0,1611047393554,http://cd.lianjia.com/xiaoqu/1611047393554,金沙大境湾,成都,金牛,蜀汉路,19352,2013年建成,2栋,94户,成都合力达房产开发有限公司,2.6元/平米/月,成都通顺物业管理有限责任公司,板楼,(金牛蜀汉路)同怡路159号
0,1611060425941,http://cd.lianjia.com/xiaoqu/1611060425941,一品天下D区,成都,金牛,一品天下,11931,2006年建成,1栋,156户,金港房地产有限责任公司,1.5元/平米/月,成都市金港物业管理有限责任公司 ,塔楼,(金牛一品天下)营康西路427号
0,1611041886686,http://cd.lianjia.com/xiaoqu/1611041886686,紫桂花园,成都,金牛,蜀汉路,10105,2006年建成,5栋,162户,成都元海置业有限公司,1元/平米/月,私人承办物业,塔板结合,(金牛蜀汉路)黄苑街6号
0,1611059038802,http://cd.lianjia.com/xiaoqu/1611059038802,西雅图,成都,金牛,通惠门,7800,2005年建成,1栋,736户,无开发商,3.8至6元/平米/月,街道办事处（委员会）代管物业,板楼,(金牛通惠门)西安南路69号
0,3011054777263,http://cd.lianjia.com/xiaoqu/3011054777263,云翔金谷,成都,金牛,高家庄,8413,2009年建成,1栋,306户,成都云翔房地产开发有限公司,1.2元/平米/月,成都鼎瑞物业服务有限公司,板楼,(金牛高家庄)蜀西南三路111号
0,1611058862983,http://cd.lianjia.com/xiaoqu/1611058862983,劲草苑二三期,成都,金牛,沙湾,7955,1999年建成,4栋,172户,成都市统一建设办公室,0.4元/平米/月,私人承办物业,板楼,(金牛沙湾)圃园南一路3号
0,3011054449240,http://cd.lianjia.com/xiaoqu/3011054449240,华西园,成都,金牛,马鞍路,8483,2000年建成,5栋,368户,无开发商,1.5元/平米/月,业主自筹物业,板楼,(金牛马鞍路)马鞍北路32号
0,1611047373147,http://cd.lianjia.com/xiaoqu/1611047373147,交大东园,成都,金牛,九里堤,9309,2000年建成,9栋,300户,成都交大房产开发有限责任公司,0.8元/平米/月,成都交大智能物业管理有限公司,板楼,(金牛九里堤)群星路13号
0,3011053922394,http://cd.lianjia.com/xiaoqu/3011053922394,万福苑,成都,金牛,花牌坊,9650,1998年建成,14栋,672户,四川吉翔建设发展有限公司,0.6元/平米/月,业主自筹物业,塔楼/板楼,(金牛花牌坊)成华西街2号
0,3011054747489,http://cd.lianjia.com/xiaoqu/3011054747489,路劲高家庄,成都,金牛,高家庄,11015,2014年建成,5栋,749户,成都市劲城房地产开发有限公司,1.85元/平米/月,成都凯达物业管理有限公司,塔楼/板楼,(金牛高家庄)羊西线蜀西路29号
0,3011053402590,http://cd.lianjia.com/xiaoqu/3011053402590,枣子巷15号,成都,金牛,通惠门,11379,1996年建成,13栋,533户,无开发商,0.8至3元/平米/月,街道办事处（委员会）代管物业,塔板结合,(金牛通惠门)枣子巷15号
0,3011056058648,http://cd.lianjia.com/xiaoqu/3011056058648,阳光地带,成都,金牛,茶店子,10107,2004年建成,7栋,174户,成都市集建房屋开发有限公司,0.6至1.3元/平米/月,成都市繁星物业有限责任公司,板楼/塔板结合,(金牛茶店子)羊西线蜀光路1号
0,1611047772648,http://cd.lianjia.com/xiaoqu/1611047772648,蓝色空间蓝宇,成都,金牛,花照壁,9756,2000年建成,1栋,98户,无开发商,0.6元/平米/月,私人承办物业,板楼,(金牛花照壁)交大路256号
0,1611043025370,http://cd.lianjia.com/xiaoqu/1611043025370,幸福屋语,成都,金牛,沙湾,10933,2006年建成,1栋,294户,四川省辉皇富源科技开发有限公司,1.45元/平米/月,成都盛景物业管理有限公司,板楼,(金牛沙湾)二环路北一段70号
0,1611059785667,http://cd.lianjia.com/xiaoqu/1611059785667,华凌尚城,成都,金牛,五块石,8241,2006年建成,7栋,714户,成都市华凌房地产开发有限公司,1元/平米/月,成都华凌物业管理有限公司,塔楼/板楼/塔板结合,(金牛五块石)玉赛路9号
0,1611047602254,http://cd.lianjia.com/xiaoqu/1611047602254,九里教师苑,成都,金牛,营门口,7916,1999年建成,11栋,677户,成都交大房产开发有限责任公司,0.4至0.5元/平米/月,成都交大智能物业管理有限公司,板楼,(金牛营门口)交大路180号
0,3011053927546,http://cd.lianjia.com/xiaoqu/3011053927546,城西公寓,成都,金牛,花牌坊,11350,1998年建成,4栋,196户,无开发商,0.8元/平米/月,业主自筹物业,塔楼/板楼,(金牛花牌坊)一环路西三段200
0,1611047319970,http://cd.lianjia.com/xiaoqu/1611047319970,万基兰御,成都,金牛,金府,11316,2013年建成,3栋,454户,成都万基和润投资有限公司,2.1元/平米/月,成都市万润实业有限公司,板楼,(金牛金府)长和路15号
0,3011053385552,http://cd.lianjia.com/xiaoqu/3011053385552,馨宁居二期,成都,金牛,一品天下,9555,2003年建成,4栋,291户,暂无信息,1.2至1.5元/平米/月,成都金房物业服务有限公司,板楼,(金牛一品天下)蜀兴东街1号
0,1611059200641,http://cd.lianjia.com/xiaoqu/1611059200641,仁和迎宾,成都,金牛,国宾,10107,2003年建成,2栋,283户,四川金山臣科技实业有限公司,1.9元/平米/月,成都仁和春天物业管理有限公司,塔板结合,(金牛国宾)金瑞路298号
0,3011055310278,http://cd.lianjia.com/xiaoqu/3011055310278,金沙逸苑,成都,金牛,蜀汉路,8696,2003年建成,2栋,88户,成都千和物业发展有限公司,0.8元/平米/月,私人承办物业,板楼,(金牛蜀汉路)黄忠路12号
0,1611047365175,http://cd.lianjia.com/xiaoqu/1611047365175,金房星座,成都,金牛,营门口,12542,2002年建成,2栋,388户,成都金地房屋开发有限公司,1.6元/平米/月,成都金房物业服务有限公司,板楼,(金牛营门口)金房苑东路69号
0,3011053744749,http://cd.lianjia.com/xiaoqu/3011053744749,金府世家,成都,金牛,五块石,8143,2009年建成,1栋,308户,四川成功企业发展有限公司,0.5元/平米/月,业主自筹物业,塔楼/板楼,(金牛五块石)洞子口路158号
0,3011054760215,http://cd.lianjia.com/xiaoqu/3011054760215,福祥家园瑞福苑,成都,金牛,茶店子,9043,2009年建成,16栋,794户,无开发商,0.3至0.5元/平米/月,私人承办物业,板楼,(金牛茶店子)育仁东路20号
0,3011054772838,http://cd.lianjia.com/xiaoqu/3011054772838,抚琴西苑(北区),成都,金牛,抚琴,8582,1995年建成,16栋,390户,成都干道金翔置业有限责任公司,0.4元/平米/月,私人承办物业,板楼,(金牛抚琴小区)营通巷14号-84号
0,3011054233373,http://cd.lianjia.com/xiaoqu/3011054233373,玉锦名都,成都,金牛,花牌坊,10716,2002年建成,1栋,138户,无开发商,1.5元/平米/月,业主自筹物业,板楼,(金牛花牌坊)席草田街58号
0,1611061094953,http://cd.lianjia.com/xiaoqu/1611061094953,香江岸,成都,金牛,五块石,7089,2009年建成,1栋,324户,成都三九投资管理有限公司,1.2元/平米/月,成都圣安卓物业服务有限公司,塔楼,(金牛五块石)王贾路22号
0,3011053434205,http://cd.lianjia.com/xiaoqu/3011053434205,攀乐苑,成都,金牛,一品天下,8208,2002年建成,4栋,124户,成都中攀房地产开发有限公司,0.45元/平米/月,金房集团心连心物业管理公司,板楼,(金牛一品天下)蜀兴西街34号
0,3011054713730,http://cd.lianjia.com/xiaoqu/3011054713730,茗苑公寓,成都,金牛,花牌坊,8685,1999年建成,4栋,244户,无开发商,0.5至0.75元/平米/月,业主自筹物业,塔楼/板楼/塔板结合,(金牛花牌坊)筒车巷28号
0,1611047748039,http://cd.lianjia.com/xiaoqu/1611047748039,金房月圆,成都,金牛,营门口,8173,2000年建成,7栋,264户,成都金房集团有限公司,0.6元/平米/月,成都金房物业服务有限公司,板楼,(金牛营门口)金房苑西路8号
0,1611044814747,http://cd.lianjia.com/xiaoqu/1611044814747,欣园,成都,金牛,石人,7930,1998年建成,10栋,490户,中铁二局地产集团,0.5至1.5元/平米/月,成都中铁二局集团物业管理有限公司,板楼,(金牛石人小区)抚琴西路318号
0,3011053422927,http://cd.lianjia.com/xiaoqu/3011053422927,锦赛雅苑,成都,金牛,一品天下,9817,2003年建成,4栋,219户,四川鑫盛信投资有限公司,1.2至2.4元/平米/月,私人承办物业,塔楼/板楼,(金牛一品天下)蜀通街16号
0,1611059173688,http://cd.lianjia.com/xiaoqu/1611059173688,风林假日,成都,金牛,国宾,8816,2003年建成,11栋,400户,四川省红帆房地产开发有限公司,0.8元/平米/月,私人承办物业,板楼,(金牛国宾)蜀西路20号
0,3011054693623,http://cd.lianjia.com/xiaoqu/3011054693623,城北小区,成都,金牛,金牛万达,7401,2000年建成,14栋,689户,中房集团成都房地产开发总公司,0.5元/平米/月,业主自筹物业,板楼/塔板结合,(金牛金牛万达)三友路18号
0,1611047303816,http://cd.lianjia.com/xiaoqu/1611047303816,交大智能一期北苑,成都,金牛,西南交大,8255,2000年建成,8栋,299户,成都交大房产开发有限责任公司,0.5至0.6元/平米/月,成都交大智能物业管理有限公司,板楼,(金牛西南交大)交桂路88号
